"GEOID","NAME","popn","black","hisp","pov","med_inc","emp","perc.black","perc.hisp","perc.pov","perc.emp"
"36047098800","Census Tract 988; Kings County; New York",2920,2283,335,112,75662,1084,0.781849315068493,0.11472602739726,0.0383561643835616,0.371232876712329
"36047099000","Census Tract 990; Kings County; New York",1688,1443,119,113,88537,885,0.854857819905213,0.0704976303317536,0.0669431279620853,0.524289099526066
"36047099200","Census Tract 992; Kings County; New York",2258,1930,63,296,88429,1014,0.854738706820195,0.0279007971656333,0.131089459698849,0.449069973427812
"36047099400","Census Tract 994; Kings County; New York",1987,1651,110,238,89744,936,0.830900855561147,0.0553598389531958,0.119778560644187,0.471061902365375
"36047099600","Census Tract 996; Kings County; New York",3354,2881,108,168,73656,1423,0.858974358974359,0.0322003577817531,0.0500894454382826,0.424269528920692
"36047099800","Census Tract 998; Kings County; New York",3793,3566,127,271,91458,1757,0.940152913261271,0.0334827313472186,0.0714474031109939,0.463221724228843
"36047100400","Census Tract 1004; Kings County; New York",3091,2672,133,231,83872,1396,0.864445163377548,0.0430281462309932,0.0747330960854092,0.451633775477192
"36047100600","Census Tract 1006; Kings County; New York",2677,2250,102,276,106250,1207,0.840493089279044,0.03810235338065,0.103100485618229,0.450877848337691
"36047100800","Census Tract 1008; Kings County; New York",2292,1967,145,189,89191,948,0.858202443280977,0.0632635253054101,0.0824607329842932,0.413612565445026
"36047101000","Census Tract 1010; Kings County; New York",2764,2146,214,482,62330,1186,0.776410998552822,0.077424023154848,0.17438494934877,0.429088277858177
"36047101200","Census Tract 1012; Kings County; New York",2231,1825,126,179,89773,1261,0.818018825638727,0.0564769161810847,0.0802330793366204,0.565217391304348
"36047101400","Census Tract 1014; Kings County; New York",2025,1770,168,181,72367,1014,0.874074074074074,0.082962962962963,0.0893827160493827,0.500740740740741
"36047101600","Census Tract 1016; Kings County; New York",1555,1352,64,27,122125,725,0.869453376205788,0.0411575562700965,0.0173633440514469,0.466237942122186
"36047101800","Census Tract 1018; Kings County; New York",1957,1699,40,51,93243,886,0.868165559529893,0.0204394481349004,0.026060296371998,0.452733776188043
"36047102000","Census Tract 1020; Kings County; New York",1924,1672,25,135,109565,1141,0.869022869022869,0.012993762993763,0.0701663201663202,0.593035343035343
"36047102200","Census Tract 1022; Kings County; New York",2473,1666,118,105,90000,1095,0.67367569753336,0.0477153255155681,0.0424585523655479,0.442782046097857
"36047102400","Census Tract 1024; Kings County; New York",2160,1839,43,313,76724,944,0.851388888888889,0.0199074074074074,0.144907407407407,0.437037037037037
"36047102600","Census Tract 1026; Kings County; New York",3132,2514,195,287,110592,1350,0.802681992337165,0.0622605363984674,0.0916347381864623,0.431034482758621
"36047102801","Census Tract 1028.01; Kings County; New York",1250,916,48,119,72121,591,0.7328,0.0384,0.0952,0.4728
"36047102802","Census Tract 1028.02; Kings County; New York",0,0,0,0,NA,0,NA,NA,NA,NA
"36047103401","Census Tract 1034.01; Kings County; New York",4081,2974,891,1807,17824,1078,0.72874295515805,0.21832884097035,0.442783631462877,0.264150943396226
"36047103402","Census Tract 1034.02; Kings County; New York",0,0,0,0,NA,0,NA,NA,NA,NA
"36047105801","Census Tract 1058.01; Kings County; New York",6024,3476,795,1959,23657,1779,0.577025232403719,0.131972111553785,0.325199203187251,0.295318725099602
"36047105804","Census Tract 1058.04; Kings County; New York",6755,4420,1267,1217,45000,2487,0.654330125832717,0.187564766839378,0.180162842339008,0.368171724648409
"36047107001","Census Tract 1070.01; Kings County; New York",4029,3237,612,596,60919,2141,0.803425167535369,0.151898734177215,0.147927525440556,0.531397369074212
"36047107002","Census Tract 1070.02; Kings County; New York",0,0,0,0,NA,0,NA,NA,NA,NA
"36047107003","Census Tract 1070.03; Kings County; New York",0,0,0,0,NA,0,NA,NA,NA,NA
"36047107800","Census Tract 1078; Kings County; New York",4336,3679,612,447,75881,2043,0.848477859778598,0.141143911439114,0.103090405904059,0.471171586715867
"36047109800","Census Tract 1098; Kings County; New York",2589,1899,314,602,66985,1037,0.733487833140209,0.121282348397065,0.232522209347238,0.400540749324063
"36047110400","Census Tract 1104; Kings County; New York",5072,3725,1136,1034,62143,1997,0.73442429022082,0.22397476340694,0.203864353312303,0.393730283911672
"36047110600","Census Tract 1106; Kings County; New York",4950,3432,1454,2097,29919,1307,0.693333333333333,0.293737373737374,0.423636363636364,0.264040404040404
"36047111000","Census Tract 1110; Kings County; New York",2937,2188,802,762,31674,913,0.744977868573374,0.273067756213824,0.259448416751788,0.310861423220974
"36047111600","Census Tract 1116; Kings County; New York",3929,3103,916,448,85011,1691,0.789768388903029,0.233138203105116,0.114023924662764,0.430389412064138
"36047111800","Census Tract 1118; Kings County; New York",3844,2304,1116,571,80467,1351,0.599375650364204,0.290322580645161,0.148543184183143,0.351456815816857
"36047112000","Census Tract 1120; Kings County; New York",3398,2415,925,482,74089,1526,0.710712183637434,0.272218952324897,0.141848145968217,0.449087698646263
"36047112200","Census Tract 1122; Kings County; New York",3010,1938,776,1124,28778,1052,0.643853820598007,0.2578073089701,0.373421926910299,0.349501661129568
"36047112400","Census Tract 1124; Kings County; New York",3410,2653,790,770,44375,1645,0.778005865102639,0.231671554252199,0.225806451612903,0.482404692082111
"36047112600","Census Tract 1126; Kings County; New York",4634,3769,814,1145,69932,2192,0.813336210617177,0.175658178679327,0.247086750107898,0.47302546396202
"36047112800","Census Tract 1128; Kings County; New York",4235,3565,741,1158,52477,1580,0.841794569067296,0.174970484061393,0.273435655253837,0.373081463990555
"36047113000","Census Tract 1130; Kings County; New York",4279,3525,1038,626,53263,1594,0.823790605281608,0.242580042065903,0.146295863519514,0.372516943211031
"36047113200","Census Tract 1132; Kings County; New York",2444,1889,379,595,47667,970,0.77291325695581,0.155073649754501,0.243453355155483,0.396890343698854
"36047113400","Census Tract 1134; Kings County; New York",2798,2006,934,1058,27170,859,0.716940671908506,0.333809864188706,0.378127233738385,0.307005003573981
"36047114201","Census Tract 1142.01; Kings County; New York",1514,646,803,104,41657,621,0.42668428005284,0.530383091149273,0.0686922060766182,0.410171730515192
"36047114202","Census Tract 1142.02; Kings County; New York",2772,979,1920,823,62241,1042,0.353174603174603,0.692640692640693,0.296897546897547,0.375901875901876
"36047114400","Census Tract 1144; Kings County; New York",2841,1785,1043,1167,77957,1118,0.628299894403379,0.367124252023935,0.410770855332629,0.393523407250968
"36047114600","Census Tract 1146; Kings County; New York",3000,550,2199,459,83476,1217,0.183333333333333,0.733,0.153,0.405666666666667
"36047115000","Census Tract 1150; Kings County; New York",2816,1727,1085,382,71429,1201,0.61328125,0.385298295454545,0.135653409090909,0.426491477272727
"36047115200","Census Tract 1152; Kings County; New York",3229,1524,1008,458,53135,1291,0.471972746980489,0.312170950758749,0.141839578816971,0.399814183957882
"36047115600","Census Tract 1156; Kings County; New York",4249,3424,1116,1465,28585,1564,0.805836667451165,0.262650035302424,0.344787008707931,0.368086608613791
"36047115800","Census Tract 1158; Kings County; New York",2644,1663,630,519,62538,1038,0.628971255673222,0.238275340393343,0.196293494704992,0.392586989409985
"36047116000","Census Tract 1160; Kings County; New York",2759,1964,837,551,57462,1135,0.711852120333454,0.303370786516854,0.199710039869518,0.411380935121421
"36047116200","Census Tract 1162; Kings County; New York",2635,1936,435,591,59412,1101,0.73472485768501,0.165085388994307,0.224288425047438,0.417836812144213
"36047116400","Census Tract 1164; Kings County; New York",3685,2411,1066,560,66557,1445,0.65427408412483,0.289280868385346,0.151967435549525,0.3921302578019
"36047116600","Census Tract 1166; Kings County; New York",3053,1315,1154,529,50625,1426,0.430723878152637,0.377988863413036,0.173272191287258,0.467081559122175
"36047116800","Census Tract 1168; Kings County; New York",2493,485,1639,391,65257,1173,0.194544725230646,0.657440834336141,0.156839149618933,0.470517448856799
"36047117000","Census Tract 1170; Kings County; New York",1965,296,1543,798,NA,709,0.150636132315522,0.785241730279898,0.406106870229008,0.360814249363868
"36047117201","Census Tract 1172.01; Kings County; New York",2365,672,1701,534,62273,1102,0.284143763213531,0.719238900634249,0.225792811839323,0.465961945031712
"36047117202","Census Tract 1172.02; Kings County; New York",4784,1502,3018,771,64167,2150,0.313963210702341,0.630852842809365,0.16116220735786,0.449414715719064
"36047117400","Census Tract 1174; Kings County; New York",4193,856,2978,937,NA,2083,0.20414977343191,0.710231337944193,0.223467684235631,0.49678034819938
"36047117601","Census Tract 1176.01; Kings County; New York",3334,1178,2566,324,73566,1647,0.353329334133173,0.769646070785843,0.0971805638872226,0.494001199760048
"36047117602","Census Tract 1176.02; Kings County; New York",3043,253,2182,536,56970,1273,0.0831416365428853,0.717055537298718,0.176141965165955,0.418337167269142
"36047117800","Census Tract 1178; Kings County; New York",1803,227,1194,146,55938,724,0.125901275651692,0.662229617304492,0.0809761508596783,0.401552967276761
"36047118000","Census Tract 1180; Kings County; New York",0,0,0,0,NA,0,NA,NA,NA,NA
"36047118201","Census Tract 1182.01; Kings County; New York",3200,782,1988,295,87180,1593,0.244375,0.62125,0.0921875,0.4978125
"36047118202","Census Tract 1182.02; Kings County; New York",3022,354,2293,576,62237,1463,0.117140966247518,0.758769027134348,0.190602250165453,0.484116479152879
"36047118400","Census Tract 1184; Kings County; New York",4812,631,3500,731,63454,2178,0.131130507065669,0.72734829592685,0.151911886949293,0.452618453865337
"36047118600","Census Tract 1186; Kings County; New York",3578,1197,1228,232,80147,1407,0.33454443823365,0.343208496366685,0.0648406931246506,0.393236444941308
"36047118800","Census Tract 1188; Kings County; New York",5217,1879,1391,1294,56599,2034,0.360168679317615,0.266628330458118,0.248035269311865,0.389879240943071
"36047119000","Census Tract 1190; Kings County; New York",1866,640,1047,705,39021,675,0.342979635584137,0.561093247588424,0.377813504823151,0.361736334405145
"36047119200","Census Tract 1192; Kings County; New York",4014,1554,1822,765,85250,1742,0.387144992526158,0.453911310413553,0.190582959641256,0.433981066268062
"36047119400","Census Tract 1194; Kings County; New York",5488,3506,1052,1340,69365,2183,0.638848396501458,0.191690962099125,0.244169096209913,0.397776967930029
"36047119600","Census Tract 1196; Kings County; New York",5712,2627,1855,1450,50563,2634,0.459908963585434,0.324754901960784,0.253851540616246,0.461134453781513
"36047119800","Census Tract 1198; Kings County; New York",3851,1466,2491,1553,39940,1408,0.380680342768112,0.646844975331083,0.403271877434433,0.365619319657232
"36047120000","Census Tract 1200; Kings County; New York",2838,1281,229,535,43546,1220,0.451374207188161,0.0806906272022551,0.188513037350247,0.429880197322058
"36047120200","Census Tract 1202; Kings County; New York",2025,736,416,225,114153,735,0.363456790123457,0.205432098765432,0.111111111111111,0.362962962962963
"36047120801","Census Tract 1208.01; Kings County; New York",5308,3779,646,1028,57313,1842,0.711944235116805,0.121703089675961,0.193669932177845,0.347023360964582
"36047120802","Census Tract 1208.02; Kings County; New York",4534,4301,364,1581,33190,1766,0.948610498456109,0.0802823114247905,0.348698720776356,0.389501543890604
"36047120803","Census Tract 1208.03; Kings County; New York",1951,1253,457,160,72451,1175,0.642234751409534,0.234238851870835,0.0820092260379293,0.602255253716043
"36047121000","Census Tract 1210; Kings County; New York",4188,2409,1918,2263,17708,986,0.575214899713467,0.457975167144222,0.540353390639924,0.235434574976122
"36047121400","Census Tract 1214; Kings County; New York",4649,3162,1744,2162,24964,1249,0.680146268014627,0.375134437513444,0.465046246504625,0.268659926865993
"36047122000","Census Tract 1220; Kings County; New York",7200,6716,423,1533,57055,2650,0.932777777777778,0.05875,0.212916666666667,0.368055555555556
"36047123700","Census Tract 1237; Kings County; New York",9448,255,255,4591,51157,1716,0.0269898391193903,0.0269898391193903,0.485922946655377,0.181625740897544
"36047150200","Census Tract 1502; Kings County; New York",2730,8,242,65,128472,1238,0.00293040293040293,0.0886446886446886,0.0238095238095238,0.453479853479853
"36047152200","Census Tract 1522; Kings County; New York",3407,608,398,109,224808,2126,0.178456119753449,0.116818315233343,0.0319929556794834,0.624009392427355
"36047990100","Census Tract 9901; Kings County; New York",0,0,0,0,NA,0,NA,NA,NA,NA
"36061000100","Census Tract 1; New York County; New York",0,0,0,0,NA,0,NA,NA,NA,NA
"36061000201","Census Tract 2.01; New York County; New York",2666,257,1747,1364,45582,816,0.0963990997749437,0.655288822205551,0.511627906976744,0.306076519129782
"36061000202","Census Tract 2.02; New York County; New York",7001,1234,2632,1975,34710,3005,0.176260534209399,0.375946293386659,0.282102556777603,0.429224396514784
"36061000500","Census Tract 5; New York County; New York",0,0,0,0,NA,0,NA,NA,NA,NA
"36061000600","Census Tract 6; New York County; New York",10751,773,3301,4175,25655,3574,0.0719002883452702,0.307041205469259,0.388335968747093,0.33243419216817
"36061000700","Census Tract 7; New York County; New York",8674,393,668,430,184730,7104,0.0453078164629929,0.0770117592806087,0.0495734378602721,0.818999308277611
"36061000800","Census Tract 8; New York County; New York",8713,16,283,2714,28607,3719,0.00183633650866521,0.032480201997016,0.311488580282337,0.42683346723287
"36061000900","Census Tract 9; New York County; New York",1824,151,200,146,222167,1385,0.0827850877192982,0.109649122807018,0.0800438596491228,0.759320175438597
"36061001001","Census Tract 10.01; New York County; New York",1696,40,220,16,109352,882,0.0235849056603774,0.129716981132075,0.00943396226415094,0.520047169811321
"36061001002","Census Tract 10.02; New York County; New York",5989,1398,3698,3014,23658,1725,0.233427951243947,0.617465353147437,0.503255969277008,0.288028051427617
"36061001200","Census Tract 12; New York County; New York",4157,120,819,710,91154,1841,0.0288669713735867,0.197017079624729,0.170796247293721,0.442867452489776
"36061001300","Census Tract 13; New York County; New York",4861,343,267,275,199576,3561,0.0705616128368648,0.0549269697593088,0.0565727216622094,0.732565315778646
"36061001401","Census Tract 14.01; New York County; New York",3165,96,314,162,89873,1499,0.0303317535545024,0.0992101105845182,0.0511848341232227,0.473617693522907
"36061001402","Census Tract 14.02; New York County; New York",3286,250,860,946,46615,1882,0.076080340839927,0.261716372489349,0.287888009738284,0.57273280584297
"36061001501","Census Tract 15.01; New York County; New York",7721,563,329,541,119293,3876,0.072918015801062,0.042611060743427,0.0700686439580365,0.502007511980313
"36061001502","Census Tract 15.02; New York County; New York",8623,193,878,724,160466,6835,0.0223820016235649,0.101820712049171,0.0839614983184507,0.792647570451119
"36061001600","Census Tract 16; New York County; New York",7720,141,74,817,46860,3759,0.0182642487046632,0.00958549222797928,0.105829015544041,0.486917098445596
"36061001800","Census Tract 18; New York County; New York",6948,405,1057,873,74485,3890,0.0582901554404145,0.152130109383995,0.125647668393782,0.559873344847438
"36061002000","Census Tract 20; New York County; New York",4689,861,2829,1785,26031,1208,0.183621241202815,0.603326935380678,0.380678182981446,0.257624226914054
"36061002100","Census Tract 21; New York County; New York",7275,473,787,75,250001,4519,0.0650171821305842,0.108178694158076,0.0103092783505155,0.621168384879725
"36061002201","Census Tract 22.01; New York County; New York",6748,1327,2478,1849,35700,2860,0.19665085951393,0.367219917012448,0.274007113218732,0.423829282750445
"36061002202","Census Tract 22.02; New York County; New York",2521,264,729,250,121389,1737,0.10472034906783,0.289170963903213,0.0991669972233241,0.689012296707656
"36061002400","Census Tract 24; New York County; New York",4311,963,2508,2485,17922,1001,0.223382045929019,0.581767571329158,0.576432382277894,0.232196706100673
"36061002500","Census Tract 25; New York County; New York",5162,1796,1425,2681,21949,1235,0.347927160015498,0.276055792328555,0.519372336303758,0.239248353351414
"36061002601","Census Tract 26.01; New York County; New York",4592,734,1984,1597,35625,1801,0.159843205574913,0.43205574912892,0.347778745644599,0.392203832752613
"36061002602","Census Tract 26.02; New York County; New York",3632,289,724,625,71907,2266,0.0795704845814978,0.199339207048458,0.172081497797357,0.623898678414097
"36061002700","Census Tract 27; New York County; New York",1203,1,12,210,134583,453,0.000831255195344971,0.00997506234413965,0.174563591022444,0.376558603491272
"36061002800","Census Tract 28; New York County; New York",6364,338,2245,1527,52305,3488,0.0531112507856694,0.352765556253928,0.239943431803897,0.548082966687618
"36061002901","Census Tract 29.01; New York County; New York",1113,305,345,98,11406,2,0.27403414195867,0.309973045822102,0.0880503144654088,0.00179694519317161
"36061002902","Census Tract 29.02; New York County; New York",3885,56,63,1293,NA,1445,0.0144144144144144,0.0162162162162162,0.332818532818533,0.371943371943372
"36061003001","Census Tract 30.01; New York County; New York",3868,352,954,396,90222,2998,0.0910031023784902,0.246639089968976,0.102378490175801,0.775077559462254
"36061003002","Census Tract 30.02; New York County; New York",3062,202,761,847,68382,1771,0.0659699542782495,0.248530372305683,0.276616590463749,0.57838014369693
"36061003100","Census Tract 31; New York County; New York",2667,312,424,198,190769,1555,0.116985376827897,0.158980127484064,0.0742407199100112,0.583052118485189
"36061003200","Census Tract 32; New York County; New York",7523,207,789,1308,88070,3998,0.0275156187691081,0.104878372989499,0.173866808454074,0.531436926757942
"36061003300","Census Tract 33; New York County; New York",5787,71,414,83,250001,3501,0.0122688785208225,0.0715396578538103,0.0143424917919475,0.6049766718507
"36061003400","Census Tract 34; New York County; New York",6647,262,1057,1364,109148,4865,0.0394162780201595,0.159019106363773,0.205205355799609,0.731909131939221
"36061003601","Census Tract 36.01; New York County; New York",2942,204,1102,506,55714,1544,0.0693405846363018,0.374575118966689,0.17199184228416,0.524813052345343
"36061003602","Census Tract 36.02; New York County; New York",3409,390,383,792,144464,1986,0.11440305074802,0.112349662657671,0.23232619536521,0.582575535347609
"36061003700","Census Tract 37; New York County; New York",3380,38,320,144,246250,2356,0.0112426035502959,0.0946745562130177,0.042603550295858,0.697041420118343
"36061003800","Census Tract 38; New York County; New York",8199,769,1375,1758,68647,4987,0.0937919258446152,0.167703378460788,0.214416392242956,0.608244907915599
"36061003900","Census Tract 39; New York County; New York",6935,234,910,669,190588,3544,0.0337418889689978,0.131218457101658,0.0964671953857246,0.511031002162942
"36061004001","Census Tract 40.01; New York County; New York",3035,46,483,354,122383,2339,0.0151565074135091,0.159143327841845,0.1166392092257,0.770675453047776
"36061004002","Census Tract 40.02; New York County; New York",6067,354,735,860,153838,3665,0.0583484423932751,0.121147189714851,0.141750453271798,0.604087687489698
"36061004100","Census Tract 41; New York County; New York",7051,148,437,753,100096,4006,0.0209899305063112,0.0619770245355269,0.106793362643597,0.568146362218125
"36061004200","Census Tract 42; New York County; New York",5243,351,700,293,163750,2736,0.0669464047301163,0.133511348464619,0.0558840358573336,0.521838641998856
"36061004300","Census Tract 43; New York County; New York",3494,74,750,726,97133,2264,0.0211791642816256,0.214653692043503,0.207784773898111,0.647967945048655
"36061004400","Census Tract 44; New York County; New York",15945,529,1085,1694,142975,9817,0.0331765443712763,0.0680464095327689,0.106240200689871,0.615678896205707
"36061004500","Census Tract 45; New York County; New York",1226,27,80,141,158393,605,0.0220228384991843,0.065252854812398,0.115008156606852,0.49347471451876
"36061004700","Census Tract 47; New York County; New York",2466,0,133,150,148750,1827,0,0.053933495539335,0.0608272506082725,0.740875912408759
"36061004800","Census Tract 48; New York County; New York",6413,275,532,459,173239,3825,0.0428816466552316,0.0829564946203025,0.0715733665990956,0.59644472165913
"36061004900","Census Tract 49; New York County; New York",4323,35,417,308,141731,3055,0.00809622947027527,0.0964607911172797,0.0712468193384224,0.706685172334027
"36061005000","Census Tract 50; New York County; New York",4892,73,111,250,194750,3143,0.0149223221586263,0.0226901062959935,0.0511038430089943,0.642477514309076
"36061005200","Census Tract 52; New York County; New York",3128,133,279,223,193958,1746,0.0425191815856778,0.0891943734015345,0.0712915601023018,0.558184143222506
"36061005400","Census Tract 54; New York County; New York",4713,171,434,336,152018,3014,0.0362826225334182,0.0920857203479737,0.0712921705919796,0.639507744536389
"36061005501","Census Tract 55.01; New York County; New York",4987,274,433,706,190408,2638,0.0549428514136756,0.0868257469420493,0.141568077000201,0.528975335873271
"36061005502","Census Tract 55.02; New York County; New York",1918,53,252,216,138854,1104,0.0276329509906152,0.131386861313869,0.112617309697602,0.575599582898853
"36061005600","Census Tract 56; New York County; New York",4319,271,851,758,186028,2450,0.062746006019912,0.197036351007178,0.175503588793702,0.567260940032415
"36061005700","Census Tract 57; New York County; New York",2957,20,67,121,236250,1736,0.00676361176868448,0.022658099425093,0.0409198512005411,0.587081501521813
"36061005800","Census Tract 58; New York County; New York",4237,325,523,473,186191,3045,0.0767052159546849,0.12343639367477,0.111635591220203,0.718668869483125
"36061005900","Census Tract 59; New York County; New York",5001,179,342,116,166250,3070,0.0357928414317137,0.0683863227354529,0.0231953609278144,0.613877224555089
"36061006000","Census Tract 60; New York County; New York",5630,58,505,163,202632,2895,0.0103019538188277,0.0896980461811723,0.0289520426287744,0.514209591474245
"36061006100","Census Tract 61; New York County; New York",5218,322,502,169,250001,2910,0.0617094672288233,0.0962054426983519,0.032387888079724,0.557684936757378
"36061006200","Census Tract 62; New York County; New York",4234,1088,621,874,96912,1862,0.256967406707605,0.146669815777043,0.20642418516769,0.439773264052905
"36061006300","Census Tract 63; New York County; New York",5799,75,421,250,172687,3924,0.0129332643559234,0.0725987239179169,0.0431108811864115,0.676668391101914
"36061006400","Census Tract 64; New York County; New York",7513,610,706,1141,118201,5213,0.08119259949421,0.093970451217889,0.151870091840809,0.693863969120192
"36061006500","Census Tract 65; New York County; New York",6088,208,441,390,118698,4127,0.0341655716162943,0.0724375821287779,0.0640604467805519,0.677890932982917
"36061006600","Census Tract 66; New York County; New York",11615,977,1421,803,126995,7055,0.084115368058545,0.122341799397331,0.0691347395609126,0.607404218682738
"36061006700","Census Tract 67; New York County; New York",5020,164,528,160,120964,3755,0.0326693227091633,0.105179282868526,0.0318725099601594,0.74800796812749
"36061006800","Census Tract 68; New York County; New York",7265,735,740,706,146051,4432,0.101169993117688,0.101858224363386,0.0971782518926359,0.610048176187199
"36061006900","Census Tract 69; New York County; New York",2491,33,259,114,231136,1583,0.0132476916900843,0.103974307507025,0.0457647531112003,0.635487755921317
"36061007001","Census Tract 70.01; New York County; New York",3928,91,79,95,153902,2348,0.0231670061099796,0.020112016293279,0.0241853360488798,0.59775967413442
"36061007002","Census Tract 70.02; New York County; New York",3657,267,412,324,143183,2768,0.0730106644790812,0.112660650806672,0.088597210828548,0.756904566584632
"36061007100","Census Tract 71; New York County; New York",4995,285,554,316,173615,3488,0.0570570570570571,0.110910910910911,0.0632632632632633,0.698298298298298
"36061007200","Census Tract 72; New York County; New York",7035,268,365,473,139577,5454,0.0380952380952381,0.0518834399431414,0.0672352523098792,0.775266524520256
"36061007300","Census Tract 73; New York County; New York",5683,155,838,504,146964,3891,0.0272743269399965,0.147457328875594,0.0886855534048918,0.684673587893718
"36061007400","Census Tract 74; New York County; New York",5056,232,318,455,192897,3740,0.0458860759493671,0.0628955696202532,0.0899920886075949,0.739715189873418
"36061007500","Census Tract 75; New York County; New York",3692,105,204,279,119250,2461,0.0284398699891658,0.0552546045503792,0.0755687973997833,0.666576381365114
"36061007600","Census Tract 76; New York County; New York",2442,96,326,335,127308,1645,0.0393120393120393,0.133497133497133,0.137182637182637,0.673628173628174
"36061007700","Census Tract 77; New York County; New York",5706,36,378,385,161094,4047,0.00630914826498423,0.0662460567823344,0.0674728356116369,0.70925341745531
"36061007800","Census Tract 78; New York County; New York",9023,115,1878,351,149915,6392,0.0127452066940042,0.208134766707304,0.0389005873877868,0.708411836418043
"36061007900","Census Tract 79; New York County; New York",4211,0,729,310,127188,2326,0,0.173118024222275,0.0736167181192116,0.552362859178342
"36061008000","Census Tract 80; New York County; New York",5137,316,483,344,163454,3663,0.061514502627993,0.0940237492700019,0.0669651547595873,0.713062098501071
"36061008100","Census Tract 81; New York County; New York",6639,133,916,347,156265,4690,0.0200331375207109,0.137972586232866,0.0522669076668173,0.706431691519807
"36061008200","Census Tract 82; New York County; New York",3551,212,757,241,222273,2320,0.0597014925373134,0.213179386088426,0.0678682061391157,0.653337088144185
"36061008300","Census Tract 83; New York County; New York",3798,305,1187,676,70986,2174,0.0803054239073196,0.312532912058978,0.17798841495524,0.572406529752501
"36061008400","Census Tract 84; New York County; New York",1590,57,111,126,250001,995,0.0358490566037736,0.069811320754717,0.0792452830188679,0.625786163522013
"36061008601","Census Tract 86.01; New York County; New York",3127,55,401,520,161548,2006,0.0175887432043492,0.128237927726255,0.166293572113847,0.641509433962264
"36061008602","Census Tract 86.02; New York County; New York",0,0,0,0,NA,0,NA,NA,NA,NA
"36061008603","Census Tract 86.03; New York County; New York",4765,8,1031,149,215981,2601,0.00167890870933893,0.216369359916055,0.0312696747114376,0.54585519412382
"36061008700","Census Tract 87; New York County; New York",6133,435,684,728,136620,4206,0.0709277678134681,0.111527800423936,0.118702103375183,0.685798141203326
"36061008800","Census Tract 88; New York County; New York",7491,226,128,486,117442,5409,0.0301695367774663,0.0170871712721933,0.0648778534241089,0.722066479775731
"36061008900","Census Tract 89; New York County; New York",6314,202,1516,833,95355,3704,0.0319923978460564,0.240101362052582,0.131929046563193,0.586632879315806
"36061009000","Census Tract 90; New York County; New York",6947,231,261,540,149063,5119,0.0332517633510868,0.0375701741759033,0.0777313948466964,0.736864833741183
"36061009100","Census Tract 91; New York County; New York",6654,697,677,1238,188867,4541,0.104749023143974,0.101743312293357,0.186053501653141,0.682446648632402
"36061009200","Census Tract 92; New York County; New York",1436,23,46,40,166734,953,0.016016713091922,0.032033426183844,0.0278551532033426,0.663649025069638
"36061009300","Census Tract 93; New York County; New York",9632,638,1934,1368,94441,4966,0.0662375415282392,0.200789036544851,0.14202657807309,0.515573089700997
"36061009400","Census Tract 94; New York County; New York",89,0,5,16,171875,40,0,0.0561797752808989,0.179775280898876,0.449438202247191
"36061009500","Census Tract 95; New York County; New York",3217,196,291,187,176944,1764,0.0609263288778365,0.0904569474665838,0.0581286913273236,0.548336959900528
"36061009600","Census Tract 96; New York County; New York",310,34,40,57,NA,197,0.109677419354839,0.129032258064516,0.183870967741935,0.635483870967742
"36061009700","Census Tract 97; New York County; New York",4565,343,1539,570,67218,2551,0.0751369112814896,0.337130339539978,0.12486308871851,0.55881708652793
"36061009800","Census Tract 98; New York County; New York",8116,100,749,859,124433,4721,0.0123213405618531,0.0922868408082799,0.105840315426318,0.581690487925086
"36061009901","Census Tract 99.01; New York County; New York",1800,37,133,51,250001,1331,0.0205555555555556,0.0738888888888889,0.0283333333333333,0.739444444444444
"36061009902","Census Tract 99.02; New York County; New York",3057,165,491,179,148706,2323,0.0539744847890088,0.160614982008505,0.0585541380438338,0.759895322211318
"36061009903","Census Tract 99.03; New York County; New York",916,109,156,87,175333,658,0.118995633187773,0.170305676855895,0.0949781659388646,0.718340611353712
"36061010000","Census Tract 100; New York County; New York",1636,32,337,85,103417,1303,0.019559902200489,0.2059902200489,0.0519559902200489,0.796454767726161
"36061010100","Census Tract 101; New York County; New York",1824,279,319,367,97242,1232,0.152960526315789,0.174890350877193,0.201206140350877,0.675438596491228
"36061010200","Census Tract 102; New York County; New York",243,8,8,32,91157,140,0.0329218106995885,0.0329218106995885,0.131687242798354,0.576131687242798
"36061010300","Census Tract 103; New York County; New York",2648,211,212,200,103838,1933,0.0796827794561934,0.0800604229607251,0.0755287009063444,0.729984894259819
"36061010400","Census Tract 104; New York County; New York",741,15,54,34,181333,517,0.0202429149797571,0.0728744939271255,0.0458839406207827,0.697705802968961
"36061010601","Census Tract 106.01; New York County; New York",7366,63,235,170,224898,4134,0.00855281020906869,0.0319033396687483,0.0230790116752647,0.561227260385555
"36061010602","Census Tract 106.02; New York County; New York",4992,223,540,319,190685,2955,0.0446714743589744,0.108173076923077,0.0639022435897436,0.591947115384615
"36061010801","Census Tract 108.01; New York County; New York",3164,174,164,135,169293,1869,0.0549936788874842,0.0518331226295828,0.0426675094816688,0.59070796460177
"36061010802","Census Tract 108.02; New York County; New York",4352,0,246,374,131171,2291,0,0.0565257352941176,0.0859375,0.526424632352941
"36061010803","Census Tract 108.03; New York County; New York",1876,25,280,74,160111,1089,0.0133262260127932,0.149253731343284,0.0394456289978678,0.580490405117271
